24.0913862726 w1 
33.5096124225 w2 
30.3703354284 w3 
57.6009986952 w1 + w2
-9.41822614991 w1 - w2
54.461721701 w1 + w3
-6.27894915577 w1 - w3
63.8799478509 w2 + w3
3.13927699415 w2 - w3
87.9713341236 w1 + w2 + w3
27.2306632668 w1 + w2 - w3
20.9521092785 w1 - w2 + w3
39.7885615783-w1 + w2 + w3
