32.4586005456 w1 
43.7718577988 w2 
40.0000957956 w3 
76.2304583444 w1 + w2
-11.3132572531 w1 - w2
72.4586963412 w1 + w3
-7.54149524998 w1 - w3
83.7719535944 w2 + w3
3.77176200314 w2 - w3
116.23055414 w1 + w2 + w3
36.2303625488 w1 + w2 - w3
28.6868385425 w1 - w2 + w3
51.3133530487-w1 + w2 + w3
