30.4894911478 w1 
34.257427187 w2 
22.6893593065 w3 
64.7469183349 w1 + w2
-3.7679360392 w1 - w2
53.1788504543 w1 + w3
7.80013184133 w1 - w3
56.9467864935 w2 + w3
11.5680678805 w2 - w3
87.4362776414 w1 + w2 + w3
42.0575590284 w1 + w2 - w3
18.9214232673 w1 - w2 + w3
26.4572953457-w1 + w2 + w3
