39.5834867289 w1 
28.2729400023 w2 
35.8198682341 w3 
67.8564267312 w1 + w2
11.3105467266 w1 - w2
75.403354963 w1 + w3
3.76361849484 w1 - w3
64.0928082364 w2 + w3
-7.5469282318 w2 - w3
103.676294965 w1 + w2 + w3
32.0365584971 w1 + w2 - w3
47.1304149607 w1 - w2 + w3
24.5093215074-w1 + w2 + w3
