4 9 19
4 9 20
4 9 21
4 9 23
4 9 24
4 10 19
4 10 21
4 10 22
4 10 23
4 11 20
4 11 21
4 11 23
4 11 24
4 12 21
4 12 22
4 12 23
4 19 9
4 19 10
4 20 9
4 20 11
4 21 9
4 21 10
4 21 11
4 21 12
4 22 10
4 22 12
4 23 9
4 23 10
4 23 11
4 23 12
4 24 9
4 24 11
5 9 20
5 9 21
5 9 22
5 9 24
5 11 20
5 11 23
5 12 21
5 20 9
5 20 11
5 21 9
5 21 12
5 22 9
5 23 11
5 24 9
6 10 21
6 10 23
6 11 21
6 21 10
6 21 11
6 23 10
9 4 19
9 4 20
9 4 21
9 4 23
9 4 24
9 5 20
9 5 21
9 5 22
9 5 24
9 19 4
9 20 4
9 20 5
9 21 4
9 21 5
9 22 5
9 23 4
9 24 4
9 24 5
10 4 19
10 4 21
10 4 22
10 4 23
10 6 21
10 6 23
10 19 4
10 21 4
10 21 6
10 22 4
10 23 4
10 23 6
11 4 20
11 4 21
11 4 23
11 4 24
11 5 20
11 5 23
11 6 21
11 20 4
11 20 5
11 21 4
11 21 6
11 23 4
11 23 5
11 24 4
12 4 21
12 4 22
12 4 23
12 5 21
12 21 4
12 21 5
12 22 4
12 23 4
19 4 9
19 4 10
19 9 4
19 10 4
20 4 9
20 4 11
20 5 9
20 5 11
20 9 4
20 9 5
20 11 4
20 11 5
21 4 9
21 4 10
21 4 11
21 4 12
21 5 9
21 5 12
21 6 10
21 6 11
21 9 4
21 9 5
21 10 4
21 10 6
21 11 4
21 11 6
21 12 4
21 12 5
22 4 10
22 4 12
22 5 9
22 9 5
22 10 4
22 12 4
23 4 9
23 4 10
23 4 11
23 4 12
23 5 11
23 6 10
23 9 4
23 10 4
23 10 6
23 11 4
23 11 5
23 12 4
24 4 9
24 4 11
24 5 9
24 9 4
24 9 5
24 11 4
