38.4200052802 w1 
21.4057584334 w2 
25.1847989338 w3 
59.8257637136 w1 + w2
17.0142468468 w1 - w2
63.604804214 w1 + w3
13.2352063463 w1 - w3
46.5905573672 w2 + w3
-3.77904050041 w2 - w3
85.0105626474 w1 + w2 + w3
34.6409647797 w1 + w2 - w3
42.1990457806 w1 - w2 + w3
8.17055208706-w1 + w2 + w3
