0.5 0.5 0.00011781984576144866 0.00011740850099394616 0.00016075537137460633
0.5 1.0 0.00012783773591932768 0.00012616757705885225 0.00030601051418991293
0.5 1.5 0.0001469093321134888 0.00014443031967899963 0.0005439450073197271
0.5 2.0 0.00017501779860609181 0.00017359613327554312 0.000869112284797617
0.5 2.5 0.00021379616758077292 0.0002043774090663039 0.001278175698391535
0.5 3.0 0.00025749986354578724 0.00025352480982063013 0.0017772819913639075
0.5 3.5 0.00030781292362978206 0.0003025872834989959 0.002374831035282973
0.5 4.0 0.0003792433636384901 0.00036450351484264184 0.0030645025439031597
0.5 4.5 0.00044530186283355905 0.00044213707158941674 0.0038378539727252753
0.5 5.0 0.0005241120951413032 0.0005216389617915632 0.004687929988481924
0.5 5.5 0.0006082449358362447 0.0005733675050400587 0.005645362309787846
0.5 6.0 0.0006844959910061514 0.0006952374113500494 0.006672090491584719
0.5 6.5 0.0007932584825354635 0.0007719767055325953 0.007775441651070818
0.5 7.0 0.0008937474076217626 0.0008798903824678137 0.0089618716226285
0.5 7.5 0.0010160581758000176 0.0009800633999059256 0.010219409654390145
0.5 8.0 0.001132791700450984 0.0010771355330559086 0.01159819239032289
0.5 8.5 0.0012005520444569556 0.001231863356686785 0.0129934290748756
0.5 9.0 0.0013339052195148308 0.001350642945047612 0.014526179707396397
0.5 9.5 0.0015060968196564533 0.0014588982772776003 0.0159815838127057
0.5 10.0 0.0016159194410587693 0.0016263099833412789 0.017699702463017726
0.5 10.5 0.0017638048104638149 0.001702367569519915 0.0194466201018666
0.5 11.0 0.0018985791616554354 0.001893630639677557 0.021168776812721654
0.5 11.5 0.002053120104693332 0.0020192889050950832 0.023027863211362024
0.5 12.0 0.0021541827318293286 0.0021883410168307264 0.024991676157485692
0.5 12.5 0.0022809441557423435 0.002335691061268839 0.02688052190379978
0.5 13.0 0.0024776744663240102 0.0024263169652466395 0.029036229902171824
0.5 13.5 0.0026355264613543293 0.002588134096535646 0.03107074390243964
0.5 14.0 0.0027274929725427132 0.002715368693701428 0.033656450251563746
0.5 14.5 0.0029311834741986126 0.002887477134192215 0.03529447604245111
0.5 15.0 0.0030724276232078113 0.0030037113619034057 0.037402623941440546
0.5 15.5 0.0031819761602164803 0.0032091557037562525 0.03989493452302993
0.5 16.0 0.003316568177121685 0.0033390941914309144 0.0423195318141907
0.5 16.5 0.003498510602490091 0.003499402509492191 0.04448586384344635
0.5 17.0 0.003642277812326712 0.0036428900762856555 0.04719806390892598
0.5 17.5 0.0037933108087559327 0.0037982824705973905 0.04930922879230061
0.5 18.0 0.003893518624912321 0.00390810413756656 0.052149021200196696
0.5 18.5 0.0040603167242663695 0.004040302111069304 0.053987724695665554
0.5 19.0 0.004192905272706818 0.00415517305941631 0.05702717383873965
0.5 19.5 0.0043357701810141916 0.0043082172416945815 0.05948723940571896
1.0 0.5 0.0005062230739434454 0.0005247783808002014 0.00047485158894185246
1.0 1.0 0.0007432210249240013 0.0007494534292650798 0.0006231031117987264
1.0 1.5 0.0010502122127101965 0.0010471787681783275 0.000867382752636631
1.0 2.0 0.0015184063293144172 0.001489916138269739 0.0012011372594243818
1.0 2.5 0.002051732842322789 0.0021003000206046936 0.001629033596394017
1.0 3.0 0.0027331914359315103 0.0027694077425720743 0.0021568996827627516
1.0 3.5 0.0035152449737725156 0.0035413479708010223 0.0027759749707852222
1.0 4.0 0.004303896423680769 0.0044415964768636206 0.0034878965836775194
1.0 4.5 0.005191709259675556 0.0053491809381946654 0.004296962232852101
1.0 5.0 0.0064516240782885445 0.006373223903361504 0.005189621361270295
1.0 5.5 0.007412881269962927 0.007703267164474053 0.0061930924464169345
1.0 6.0 0.008956957535255463 0.008667498244001043 0.007261491913300599
1.0 6.5 0.010037256168653808 0.010298538601897672 0.008430944045317287
1.0 7.0 0.011688274792066671 0.011511786987188952 0.009661190280416815
1.0 7.5 0.012778172192255011 0.013188947586261972 0.01103392733926248
1.0 8.0 0.014402056428607268 0.014794456205326488 0.012435638190510112
1.0 8.5 0.016296568723969347 0.015984347376982115 0.013894927816947447
1.0 9.0 0.018003935695146914 0.01766579739463128 0.015424501216818428
1.0 9.5 0.019376511199610282 0.019807452065141482 0.01714351682483947
1.0 10.0 0.021290801750599338 0.021429083281476725 0.018845177466367137
1.0 10.5 0.02313622228381385 0.023417417894305983 0.02056432067333276
1.0 11.0 0.024853728573834426 0.025137923178837934 0.022461500589748853
1.0 11.5 0.02675989730250885 0.0271652285484585 0.024323732968121292
1.0 12.0 0.02889115291436842 0.028656345591920252 0.026372728294853626
1.0 12.5 0.0307829008980661 0.03058913173169526 0.02842207765198498
1.0 13.0 0.0325429737849588 0.03292435184675619 0.030322944521572776
1.0 13.5 0.034366608535094455 0.0348066713043449 0.032303819476491476
1.0 14.0 0.03663665348404231 0.03670735494772744 0.035185091542857955
1.0 14.5 0.03823672973900386 0.03866797550410685 0.037382053749511916
1.0 15.0 0.04022611161451035 0.04066833336702191 0.03926406711409118
1.0 15.5 0.04248498024161901 0.0421780750176093 0.041564243135008914
1.0 16.0 0.04445145353548411 0.044112660742505604 0.04393208330588855
1.0 16.5 0.045913008475267775 0.04614728229040422 0.046415605043209344
1.0 17.0 0.04814409529958938 0.04782788743924557 0.04877845167630343
1.0 17.5 0.04980190584559041 0.04966992377934526 0.051183692290767246
1.0 18.0 0.051545609896530085 0.051799778774090095 0.05356117866126463
1.0 18.5 0.05315788517227381 0.05359108738796604 0.05623703441504513
1.0 19.0 0.055263138522433815 0.055090687397254035 0.05861724608217204
1.0 19.5 0.0564996209283212 0.05697657590805503 0.06140754204715064
1.5 0.5 0.0012894365395346571 0.001410499233222596 0.0010100477790708716
1.5 1.0 0.0020444738350842207 0.002067378580287784 0.001162733526073982
1.5 1.5 0.0029695695299574573 0.0030635131198911768 0.0014110358317061403
1.5 2.0 0.004283352583312772 0.004359020762125507 0.0017504910651599194
1.5 2.5 0.0058294383241216125 0.005924594031945744 0.0021893481117436107
1.5 3.0 0.007599907132917948 0.007645627023473013 0.0027217495865908877
1.5 3.5 0.009688467968512577 0.00962426575233523 0.003369245176910781
1.5 4.0 0.011989188590652636 0.01210827313555274 0.004071229952907863
1.5 4.5 0.014527631981946454 0.014668048692641121 0.004892044306176601
1.5 5.0 0.01722838069508272 0.01748540918244698 0.00578183996894485
1.5 5.5 0.020046628974795103 0.020528911828611447 0.00678246825117263
1.5 6.0 0.022843371320124255 0.023818598979793607 0.007912703362574743
1.5 6.5 0.02707332180382809 0.027019373193546293 0.009039895626646987
1.5 7.0 0.030605360029665764 0.030624780748408534 0.010329095664413961
1.5 7.5 0.0342360850059332 0.034409447413951154 0.01163450163295903
1.5 8.0 0.03809017720568984 0.03830897733963159 0.013047431207489172
1.5 8.5 0.04203385725219119 0.04211348860326825 0.014567389477814942
1.5 9.0 0.045995556883427755 0.0462414144001449 0.016162277823731728
1.5 9.5 0.05014886911366212 0.05023600354709603 0.01774392903274678
1.5 10.0 0.054304451989550286 0.05446503142857085 0.019420329203638984
1.5 10.5 0.05859147398063495 0.058780289940515304 0.02123312168451265
1.5 11.0 0.062892237155135 0.06287534037476061 0.023058708263576172
