36.7566334952 w1 
44.2933225118 w2 
24.0365268564 w3 
81.049956007 w1 + w2
-7.53668901654 w1 - w2
60.7931603516 w1 + w3
12.7201066388 w1 - w3
68.3298493682 w2 + w3
20.2567956554 w2 - w3
105.086482863 w1 + w2 + w3
57.0134291506 w1 + w2 - w3
16.4998378399 w1 - w2 + w3
31.5732158729-w1 + w2 + w3
