27.4230200342 w1 
34.9426895159 w2 
23.6563121486 w3 
62.3657095501 w1 + w2
-7.51966948167 w1 - w2
51.0793321829 w1 + w3
3.76670788559 w1 - w3
58.5990016646 w2 + w3
11.2863773673 w2 - w3
86.0220216988 w1 + w2 + w3
38.7093974015 w1 + w2 - w3
16.136642667 w1 - w2 + w3
31.1759816303-w1 + w2 + w3
