157.087839962 w1 
120.639430526 w2 
80.4309033851 w3 
277.727270488 w1 + w2
36.4484094361 w1 - w2
237.518743347 w1 + w3
76.656936577 w1 - w3
201.070333911 w2 + w3
40.2085271409 w2 - w3
358.158173873 w1 + w2 + w3
197.296367103 w1 + w2 - w3
116.879312821 w1 - w2 + w3
43.9824939489-w1 + w2 + w3
