19.8928075034 w1 
27.439838898 w2 
31.2091792113 w3 
47.3326464013 w1 + w2
-7.54703139459 w1 - w2
51.1019867147 w1 + w3
-11.3163717079 w1 - w3
58.6490181093 w2 + w3
-3.76934031335 w2 - w3
78.5418256127 w1 + w2 + w3
16.12346719 w1 + w2 - w3
23.6621478167 w1 - w2 + w3
38.7562106059-w1 + w2 + w3
