157.087839962 w1 
122.211481734 w2 
76.6552142495 w3 
279.299321696 w1 + w2
34.876358228 w1 - w2
233.743054212 w1 + w3
80.4326257126 w1 - w3
198.866695984 w2 + w3
45.5562674846 w2 - w3
355.954535946 w1 + w2 + w3
202.644107447 w1 + w2 - w3
111.531572477 w1 - w2 + w3
41.7788560215-w1 + w2 + w3
