33.6182782424 w1 
37.3907067174 w2 
22.7823090242 w3 
71.0089849598 w1 + w2
-3.77242847492 w1 - w2
56.4005872667 w1 + w3
10.8359692182 w1 - w3
60.1730157416 w2 + w3
14.6083976931 w2 - w3
93.791293984 w1 + w2 + w3
48.2266759356 w1 + w2 - w3
19.0098805493 w1 - w2 + w3
26.5547374991-w1 + w2 + w3
