49.0099209351 w1 
17.5930629445 w2 
17.5930629445 w3 
66.6029838797 w1 + w2
31.4168579906 w1 - w2
66.6029838797 w1 + w3
31.4168579906 w1 - w3
35.186125889 w2 + w3
0.0 w2 - w3
84.1960468242 w1 + w2 + w3
49.0099209351 w1 + w2 - w3
49.0099209351 w1 - w2 + w3
-13.8237950461-w1 + w2 + w3
