86.70816 w1 
81.6816 w2 
25.76112 w3 
168.38976 w1 + w2
5.02656 w1 - w2
112.46928 w1 + w3
60.94704 w1 - w3
107.44272 w2 + w3
55.92048 w2 - w3
194.15088 w1 + w2 + w3
142.62864 w1 + w2 - w3
30.78768 w1 - w2 + w3
20.73456-w1 + w2 + w3
